So;10:15;78;Käpt'n Morten und die Spinnenkönigin;8.3
So;16:15;87;Land aus Glas;7.2
So;19:15;90;Team Albert;3.5
So;10:45;98;Blinder Fleck;7.8
So;13:45;97;Breathing into Marble;7.2
So;16:45;92;Eine Affäre;6.9
So;19:45;100;Gegen den Strom;7.6
So;10:30;99;Lach oder stirb;7.2
So;13:30;86;Phönix;7.3
So;16:30;94;Ein unbekannter Meister;9.2
So;19:30;95;Atme ganz normal;7.2
So;10:15;74;Die Augen des Krieges 1918+Der Schneeball rollte gen Süden;6.4
So;13:15;76;Hafen der Hoffnung;7.8
So;16:15;79;Yarden;6.0
So;19:15;88;Christian IV. - Die letzte Reise;5.5
So;10:00;82;Nina;7
So;13:00;93;Summer Survivors;8.2
So;16:00;128;Lass mich fallen;8.8
So;19:00;104;Wendepunkt;6.1
So;10:45;68;Die das Licht brachten+Der Fluss, meine Freundin;6
So;13:45;75;The Raven and the Seagull;7.1
So;16:45;102;Wurzeln;7.6
So;19:45;72;Maj Doris;8.1
So;10:15;80;Gelato - Die sieben Sommer der Eisliebe+Das Märchen von der Regentrude;6
So;13:15;80;Mann auf Blau+Es ist Zeit. Der Maler Klaus Fußmann;6
So;13:15;68;Es ist Zeit. Der Maler Klaus Fußmann;6
So;19:15;90;HolsteinHerz;6
So;9:30;78;Abgebrannt;4.7
So;11:30;72;Der Komet;6.3
So;9:00;79;Kurze für Kurze - Schweinchens Reise;6
So;11:00;84;Kriegsspiel;7.8
So;10:00;88;Nordic Shorts: Periskop;6.6
So;12:30;79;Kurze nordische Doks;6.2
So;15:00;85;Estnische Geschichten. Kerro 40+690 Vopnafjörður;6
So;17:30;92;Ahto. Chasing a Dream;9.0
So;20:00;100;Das Herz;5.7
So;10:00;98;Die kleine Genossin;7.9
So;13:00;100;Vor dem Frost;7.7
So;16:00;102;Ditte & Louise;7.6
So;19:00;120;Ted - Alles aus Liebe;7.3
