Do;10:15;79;Kurze für Kurze - Schweinchens Reise;6
Do;13:15;87;Land aus Glas;7.2
Do;16:15;84;Allein im All;7.5
Do;19:15;72;Der Komet;6.3
Do;22:15;83;Nordic Shorts: Nachspiel;7.3
Do;10:45;85;14 Fälle;6.4
Do;13:45;98;Das Floß;7.4
Do;16:45;102;Wurzeln;7.6
Do;19:45;135;In Love and War;6
Do;22:45;86;Dienst nach Vorschrift+Widrige Umstände;6.5
Do;10:30;93;Summer Survivors;8.2
Do;13:30;88;Christian IV. - Die letzte Reise;5.5
Do;16:30;86;Phönix;7.3
Do;19:30;92;Eine Affäre;6.9
Do;22:30;95;Utøya 22. Juli;7.7
Do;10:15;85;Estnische Geschichten. Kerro 40+690 Vopnafjörður;6
Do;13:15;93;Der Fall Cap Arcona;6
Do;16:15;52;Gefahrenzone;6
Do;19:15;104;Aus dem Leben der Marionetten;7.5
Do;22:15;93;Feuerwasser;6.8
Do;10:00;97;Breathing into Marble;7.2
Do;13:00;82;Nina;7
Do;16:00;95;Atme ganz normal;7.2
Do;19:00;102;Ditte & Louise;7.6
Do;22:00;99;Lach oder stirb;7.2
Do;10:45;75;The Raven and the Seagull;7.1
Do;13:45;83;Räubertochter;7.6
Do;16:45;97;Fortsetzung folgt;8.1
Do;19:45;110;Per Fugelli - Ich sterbe;7.4
Do;22:45;92;Ahto. Chasing a Dream;9.0
Do;10:15;88;Im Land meiner Kinder;6
Do;13:15;87;Kurzfilmprogramm: Grenzgänger;6
Do;16:15;91;Kurzfilmprogramm: Kurze Doks;5.9
Do;19:15;109;Goliath96;6
Do;22:15;93;Das schönste Paar;7.8
Do;9:30;72;Adam;5.6
Do;11:30;90;Team Albert;3.5
Do;9:00;84;Kriegsspiel;7.8
Do;11:00;90;Paradies '89;6.4
Do;19:30;85;Café X;7.0
Do;20:00;87;Unruhige Grenze;6
Do;22:30;84;Sommerkinder;6.3
Do;10:00;95;Die Falken – alle für einen;6.5
Do;13:00;128;Lass mich fallen;8.8
Do;16:00;100;Gegen den Strom;7.6
Do;19:00;119;Verachtung;7.8
Do;22:00;98;Blinder Fleck;7.8
