Di;9:00;95;Die Falken – alle für einen;6.5
Di;11:00;78;Käpt'n Morten und die Spinnenkönigin;8.3
Di;11:30;72;Adam;5.6
Di;16:15;87;Monky;4.8
Di;19:15;84;Sommerkinder;6.3
Di;20:00;90;Team Albert;3.5
Di;22:30;72;Der Komet;6.3
Mi;9:00;78;Käpt'n Morten und die Spinnenkönigin;8.3
Mi;9:30;100;Espen und die Legende vom Bergkönig;6.1
Mi;10:15;85;Supermeerschweinchen;5.4
Mi;10:15;90;Team Albert;3.5
Mi;11:00;87;Monky;4.8
Mi;11:30;100;Das Herz;5.7
Mi;12:30;121;Kurzfilmprogramm: Von Liebe, Tod und Miteinander;6.6
Mi;13:15;90;Paradies '89;6.4
Mi;16:15;84;Sommerkinder;6.3
Mi;19:15;72;Adam;5.6
Mi;22:30;78;Abgebrannt;4.7
Do;9:00;84;Kriegsspiel;7.8
Do;9:30;72;Adam;5.6
Do;10:00;95;Die Falken – alle für einen;6.5
Do;10:15;79;Kurze für Kurze - Schweinchens Reise;6
Do;11:00;90;Paradies '89;6.4
Do;11:30;90;Team Albert;3.5
Do;13:15;87;Land aus Glas;7.2
Do;16:15;84;Allein im All;7.5
Do;19:15;72;Der Komet;6.3
Do;22:30;84;Sommerkinder;6.3
Fr;9:00;84;Allein im All;7.5
Fr;9:30;100;Das Herz;5.7
Fr;10:00;87;Land aus Glas;7.2
Fr;10:15;72;Vitello;6.7
Fr;11:00;90;Team Albert;3.5
Fr;11:30;72;Der Komet;6.3
Fr;13:15;100;Espen und die Legende vom Bergkönig;6.1
Fr;16:15;85;Supermeerschweinchen;5.4
Fr;19:15;100;Das Herz;5.7
Sa;9:00;90;Paradies '89;6.4
Sa;9:30;72;Adam;5.6
Sa;10:15;72;Vitello;6.7
Sa;11:00;90;Geschichten von Begebnungen und Freundschaft;7.6 
Sa;11:30;121;Kurzfilmprogramm: Von Liebe, Tod und Miteinander;6.6
Sa;13:15;95;Die Falken – alle für einen;6.5
Sa;16:15;84;Kriegsspiel;7.8
Sa;19:15;78;Abgebrannt;4.7
Sa;22:30;72;Adam;5.6
So;9:00;79;Kurze für Kurze - Schweinchens Reise;6
So;9:30;78;Abgebrannt;4.7
So;10:15;78;Käpt'n Morten und die Spinnenkönigin;8.3
So;11:00;84;Kriegsspiel;7.8
So;11:30;72;Der Komet;6.3
So;16:15;87;Land aus Glas;7.2
So;19:15;90;Team Albert;3.5
So;20:00;100;Das Herz;5.7
